University Name,Name,Subject,Publications,Avg Co-Author
Boston University ,George Kollios,"db,security",2,0.5
Boston University ,Manuel Egele,security,1,0.1
Boston University ,Manuel Egele,security,1,0.1
Boston University ,Sofya Raskhodnikova,theory,1,0.3
Kyoto University ,Sadao Kurohashi,nlp,39,14.2
Kyoto University ,Ko Nishino,vision,38,14.6
Kyoto University ,Hisashi Kashima,"ai,ml",33,9.9
Kyoto University ,Hisashi Kashima,"ai,ml",33,9.9
Kyoto University ,Makoto Yamada,ml,27,8.4
Kyoto University ,Daisuke Kawahara,nlp,18,6.2
Kyoto University ,Daisuke Kawahara,nlp,18,6.2
Kyoto University ,Shohei Nobuhara,vision,13,3.4
Kyoto University ,Shinsuke Mori,nlp,8,2.6
Kyoto University ,Tatsuya Kawahara,nlp,7,2.1
Kyoto University ,Toshiyuki Tanaka,ml,7,2.7
Kyoto University ,Shigeo Matsubara,ai,6,2.3
Kyoto University ,Shin-ichi Minato,ai,6,1.5
Kyoto University ,Masatoshi Yoshikawa,"web+ir,db",6,1.7
Kyoto University ,Hidetoshi Shimodaira,"ml,nlp",5,1.7
Kyoto University ,Hidetoshi Shimodaira,"ml,nlp",5,1.7
Kyoto University ,Hidetoshi Shimodaira,"ml,nlp",5,1.7
Kyoto University ,Masaaki Iiyama,vision,2,0.5
Kyoto University ,Kazuyoshi Yoshii,robotics,1,0.3
UESTC ,Heng Tao Shen,"ai,vision",57,10.2
UESTC ,Heng Tao Shen,"ai,vision",57,10.2
UESTC ,Jingkuan Song,"ai,vision",46,8.5
UESTC ,Jingkuan Song,"ai,vision",46,8.5
UESTC ,Lianli Gao,ai,45,8.2
UESTC ,Wen Li 0001,vision,41,9.0
UESTC ,Fumin Shen,vision,41,6.7
UESTC ,Lixin Duan,vision,24,5.5
UESTC ,Xing Xu 0001,"ai,vision",23,3.8
UESTC ,Xing Xu 0001,"ai,vision",23,3.8
UESTC ,Yang Yang 0002,"ai,vision",22,4.5
UESTC ,Yang Yang 0002,"ai,vision",22,4.5
UESTC ,Kai Zheng 0001,"ai,web+ir,db",18,3.1
UESTC ,Kai Zheng 0001,"ai,web+ir,db",18,3.1
UESTC ,Shuo Shang,ai,17,4.0
UESTC ,Mingyu Xiao,ai,16,6.2
UESTC ,Bing Zeng,vision,15,3.3
UESTC ,Zhao Kang 0001,ai,14,3.8
UESTC ,Dongxiang Zhang,"db,ai",14,2.9
UESTC ,Dongxiang Zhang,"db,ai",14,2.9
UESTC ,Fan Zhou 0002,ai,13,3.1
UESTC ,Feng Zhu 0006,vision,12,2.3
UESTC ,Jie Shao,"vision,ai,ml",12,2.1
UESTC ,Jie Shao,"vision,ai,ml",12,2.1
UESTC ,Jie Shao,"vision,ai,ml",12,2.1
UESTC ,Lisi Chen,"ai,db",10,2.6
UESTC ,Lisi Chen,"ai,db",10,2.6
UESTC ,Ting Zhong,"ai,web+ir",8,1.4
UESTC ,Dong Hao,ai,7,2.4
UESTC ,Hongliang Li 0001,vision,6,1.2
UESTC ,Ke Lu 0001,"ai,vision",6,1.2
UESTC ,Ke Lu 0001,"ai,vision",6,1.2
UESTC ,Shi Gu,ml,6,1.4
UESTC ,Chunming Li,vision,6,1.7
UESTC ,Junming Shao,ai,6,1.4
UESTC ,Xiaoshuang Shi,"ai,vision",6,1.1
UESTC ,Xiaoshuang Shi,"ai,vision",6,1.1
UESTC ,Yi Zhou 0016,"ai,web+ir",5,1.2
UESTC ,Yanli Ji,vision,5,0.8
UESTC ,Ce Zhu,vision,5,1.0
UESTC ,Mao Ye 0001,vision,4,0.9
UESTC ,Tao Zhou 0001,ai,3,0.8
UESTC ,Yan Chen 0007,vision,3,0.7
UESTC ,Leiting Chen,ai,3,0.6
UESTC ,Bakhadyr Khoussainov,logic,3,0.7
UESTC ,Yong Tang,vision,3,0.5
UESTC ,Fengli Zhang,ai,3,0.5
UESTC ,Yuan-Shun Dai,ai,2,0.4
UESTC ,Hai-gang,Gong,2,0.4
UESTC ,Hengchang Liu,"ai,hci,embedded",2,0.4
UESTC ,Lijie Wang,nlp,2,0.3
Texas A&M University ,Tianbao Yang,ml,79,20.0
Texas A&M University ,Shuiwang Ji,ml,30,9.5
Texas A&M University ,Ruihong Huang,nlp,26,9.6
Texas A&M University ,Guni Sharon,ai,11,2.5
Texas A&M University ,Jinxiang Chai,graphics,7,2.7
Texas A&M University ,Nick G. Duffield,"ml,metrics",7,1.8
Texas A&M University ,Tracy Anne Hammond,"ai,hci",7,2.9
Texas A&M University ,Alan Kuhnle,ml,5,2.9
Texas A&M University ,Krishna Narayanan 0001,ml,4,0.7
Texas A&M University ,Bobak Mortazavi,ml,3,0.6
Texas A&M University ,Dezhen Song,robotics,3,1.5
Texas A&M University ,Guofei Gu,security,2,0.5
Texas A&M University ,Guofei Gu,security,2,0.5
Texas A&M University ,Thomas R. Ioerger,ai,2,0.3
Texas A&M University ,Dylan A. Shell,robotics,2,0.8
Texas A&M University ,Robin R. Murphy,robotics,1,0.5
Texas A&M University ,Nitesh Saxena,security,1,0.3
Texas A&M University ,Nitesh Saxena,security,1,0.3
Texas A&M University ,Shinjiro Sueda,graphics,1,0.2
BUPT ,Chuan Shi,"ai,web+ir",42,7.6
BUPT ,Xiao Wang 0017,"ai,web+ir",31,5.6
BUPT ,Weihong Deng,vision,31,9.2
BUPT ,Weiran Xu,nlp,17,3.2
BUPT ,Cheng Yang 0002,"ai,nlp,web+ir",16,2.9
BUPT ,Cheng Yang 0002,"ai,nlp,web+ir",16,2.9
BUPT ,Honggang Zhang 0002,vision,13,2.6
BUPT ,Jun Guo 0002,vision,13,2.5
BUPT ,Xiaojie Wang 0006,"ai,nlp",11,3.0
BUPT ,Xiaojie Wang 0006,"ai,nlp",11,3.0
BUPT ,Si Li 0001,"vision,nlp",10,2.1
BUPT ,Si Li 0001,"vision,nlp",10,2.1
BUPT ,Haoyu Wang 0001,"web+ir,se,metrics",9,1.6
BUPT ,Linmei Hu,"nlp,ai",9,1.6
BUPT ,Linmei Hu,"nlp,ai",9,1.6
BUPT ,Chun-Guang Li,vision,9,2.4
BUPT ,Sen Su,ai,9,1.9
BUPT ,Jie Hao,nlp,8,1.5
BUPT ,Bai Wang 0001,"web+ir,ai",7,1.0
BUPT ,Jingyu Wang 0001,"nlp,ai,vision",7,1.2
BUPT ,Jingyu Wang 0001,"nlp,ai,vision",7,1.2
BUPT ,Jingyu Wang 0001,"nlp,ai,vision",7,1.2
BUPT ,Junping Du,"vision,ai",7,1.6
BUPT ,Junping Du,"vision,ai",7,1.6
BUPT ,Yingxia Shao,db,7,1.1
BUPT ,Qi Qi 0001,"nlp,vision",6,1.0
BUPT ,Qi Qi 0001,"nlp,vision",6,1.0
BUPT ,Zhanyu Ma,vision,6,0.9
BUPT ,Anlong Ming,"ai,vision,robotics",6,1.2
BUPT ,Anlong Ming,"ai,vision,robotics",6,1.2
BUPT ,Anlong Ming,"ai,vision,robotics",6,1.2
BUPT ,Zhongbao Zhang,ai,6,1.1
BUPT ,Kaili Zhao,vision,6,1.6
BUPT ,Kaili Zhao,vision,6,1.6
BUPT ,Jianxin Liao,nlp,5,0.8
BUPT ,Chuang Zhang,"ai,robotics,vision",5,0.8
BUPT ,Chuang Zhang,"ai,robotics,vision",5,0.8
BUPT ,Chuang Zhang,"ai,robotics,vision",5,0.8
BUPT ,Xi Zhang 0008,ai,4,0.7
BUPT ,Ting Bai,web+ir,4,0.8
BUPT ,Sheng Gao,nlp,4,0.8
BUPT ,Bo Cheng 0001,nlp,3,0.8
BUPT ,Xiang Cheng 0003,ai,3,0.8
BUPT ,Fangxiang Feng,nlp,3,0.7
BUPT ,Kai Shuang,nlp,3,0.6
BUPT ,Kai Shuang,nlp,3,0.6
BUPT ,Shibiao Xu,vision,3,0.5
BUPT ,Zhe Xue,ai,3,0.7
BUPT ,Shuai Zhao,0001,1,0.2
BUPT ,Haihong,E,1,0.1
IIT Bombay ,Pushpak Bhattacharyya,nlp,62,16.7
IIT Bombay ,Soumen Chakrabarti,"nlp,ai",39,12.5
IIT Bombay ,Soumen Chakrabarti,"nlp,ai",39,12.5
IIT Bombay ,Sunita Sarawagi,"nlp,ml",25,9.0
IIT Bombay ,Sunita Sarawagi,"nlp,ml",25,9.0
IIT Bombay ,Ganesh Ramakrishnan,ai,22,5.5
IIT Bombay ,Abir De,"ml,ai",18,4.9
IIT Bombay ,Abir De,"ml,ai",18,4.9
IIT Bombay ,Siddhartha Chaudhuri,"vision,graphics",16,3.2
IIT Bombay ,Preethi Jyothi,nlp,9,2.9
IIT Bombay ,Shivaram Kalyanakrishnan,"ai,ml",9,3.7
IIT Bombay ,Shivaram Kalyanakrishnan,"ai,ml",9,3.7
IIT Bombay ,Supratik Chakraborty,"ai,logic",5,1.4
IIT Bombay ,Krithi Ramamritham,db,5,1.6
IIT Bombay ,Swaprava Nath,"ai,ecom",4,1.0
IIT Bombay ,Sundar Vishwanathan,theory,1,0.3
National Institute of Informatics ,Imari Sato,vision,38,9.4
National Institute of Informatics ,Ken-ichi Kawarabayashi,"theory,ai",33,8.1
National Institute of Informatics ,Ken-ichi Kawarabayashi,"theory,ai",33,8.1
National Institute of Informatics ,Yuichi Yoshida,"theory,ai",26,10.8
National Institute of Informatics ,Yuichi Yoshida,"theory,ai",26,10.8
National Institute of Informatics ,Shin'ichi Satoh 0001,"vision,ai",21,7.2
National Institute of Informatics ,Shin'ichi Satoh 0001,"vision,ai",21,7.2
National Institute of Informatics ,Akiko Aizawa,"nlp,ai",16,6.4
National Institute of Informatics ,Akiko Aizawa,"nlp,ai",16,6.4
National Institute of Informatics ,Ayumi Igarashi,ai,12,3.3
National Institute of Informatics ,Katsumi Inoue,ai,10,3.6
National Institute of Informatics ,Akihiro Sugimoto,vision,9,2.7
National Institute of Informatics ,Mahito Sugiyama,"ml,ai",9,4.2
National Institute of Informatics ,Mahito Sugiyama,"ml,ai",9,4.2
National Institute of Informatics ,Saku Sugawara,"nlp,ai",7,1.8
National Institute of Informatics ,Saku Sugawara,"nlp,ai",7,1.8
National Institute of Informatics ,Satoshi Ikehata,vision,6,3.3
National Institute of Informatics ,Yi Yu 0001,ai,5,0.9
National Institute of Informatics ,Yuta Asano,vision,5,1.0
National Institute of Informatics ,Kaito Fujii,ml,5,3.0
National Institute of Informatics ,Kaito Fujii,ml,5,3.0
National Institute of Informatics ,Hideaki Takeda,0001,4,0.8
National Institute of Informatics ,Noriko H.,Arai,2,0.5
National Institute of Informatics ,Atsuhiro Takasu,ai,2,1.0
National Institute of Informatics ,Shuichi Hirahara,theory,1,0.3
National Institute of Informatics ,Tetsunari Inamura,robotics,1,0.5
Yale University ,Dragomir R. Radev,nlp,65,15.8
Yale University ,John D. Lafferty,ml,50,19.6
Yale University ,Amin Karbasi,ml,47,13.2
Yale University ,Arman Cohan,nlp,18,4.5
Yale University ,Rex Ying,ml,16,3.6
Yale University ,Nisheeth K. Vishnoi,"theory,ml",14,4.7
Yale University ,Nisheeth K. Vishnoi,"theory,ml",14,4.7
Yale University ,Sahand Negahban,ml,12,4.1
Yale University ,Steven W. Zucker,ml,12,5.6
Yale University ,Smita Krishnaswamy,ml,7,2.0
Yale University ,Andre Wibisono,ml,7,2.3
Yale University ,Brian Scassellati,robotics,6,3.0
Yale University ,Brian Scassellati,robotics,6,3.0
Yale University ,Marynel Vázquez,robotics,2,0.3
Yale University ,Yang Richard Yang,networks,2,0.4
Yale University ,Yang Cai 0001,"theory,ecom",1,0.3
Yale University ,Yang Cai 0001,"theory,ecom",1,0.3
Yale University ,James Aspnes,theory,1,0.2
Yale University ,Daniel A. Spielman,theory,1,0.3
Beihang University ,Xianglong Liu 0001,"vision,ai",55,9.5
Beihang University ,Xianglong Liu 0001,"vision,ai",55,9.5
Beihang University ,Si Liu 0001,vision,44,7.5
Beihang University ,Zhoujun Li 0001,"ai,nlp",35,7.3
Beihang University ,Zhoujun Li 0001,"ai,nlp",35,7.3
Beihang University ,Yunhong Wang,vision,31,7.3
Beihang University ,Richong Zhang,ai,30,6.9
Beihang University ,Jianxin Li 0002,ai,23,4.0
Beihang University ,Jia Li 0003,vision,22,4.6
Beihang University ,Ke Xu 0001,"nlp,ai",21,4.8
Beihang University ,Ke Xu 0001,"nlp,ai",21,4.8
Beihang University ,Di Huang 0001,vision,20,5.1
Beihang University ,Feng Lu 0005,vision,20,5.5
Beihang University ,Shuai Ma 0001,"nlp,db",11,2.5
Beihang University ,Shuai Ma 0001,"nlp,db",11,2.5
Beihang University ,Shuai Ma 0001,"nlp,db",11,2.5
Beihang University ,Zhang Xiong 0001,"ai,vision",11,2.3
Beihang University ,Zhang Xiong 0001,"ai,vision",11,2.3
Beihang University ,Xudong Liu 0001,ai,10,2.0
Beihang University ,Qinping Zhao,vision,10,2.0
Beihang University ,Xiao Bai 0001,"vision,ai",9,1.5
Beihang University ,Xiao Bai 0001,"vision,ai",9,1.5
Beihang University ,Biao Leng,"ai,vision",9,2.0
Beihang University ,Biao Leng,"ai,vision",9,2.0
Beihang University ,Jianwei Niu 0002,"vision,mobile",8,1.8
Beihang University ,Jinpeng Huai,ai,8,1.7
Beihang University ,Xiang Long,"ai,vision,embedded",8,1.3
Beihang University ,Xiang Long,"ai,vision,embedded",8,1.3
Beihang University ,Hailong Sun 0001,"ai,se",7,1.8
Beihang University ,Hailong Sun 0001,"ai,se",7,1.8
Beihang University ,Bo Lang,"vision,ai",7,1.7
Beihang University ,Bo Lang,"vision,ai",7,1.7
Beihang University ,Jingyuan Wang,ai,7,1.3
Beihang University ,Weifeng Lv,"ai,nlp,web+ir",6,1.1
Beihang University ,Weifeng Lv,"ai,nlp,web+ir",6,1.1
Beihang University ,Aimin Hao,vision,4,0.9
Beihang University ,Zhoujun Li,nlp,4,0.7
Beihang University ,Yongfei Zhang,ai,4,0.7
Beihang University ,Shuai Li,0001,3,0.7
Beihang University ,Bo Li 0005,ai,3,0.6
Beihang University ,Kai Hu,"vision,robotics",3,0.6
Beihang University ,Kai Hu,"vision,robotics",3,0.6
Beihang University ,Kai Hu,"vision,robotics",3,0.6
Beihang University ,Yongxin Tong,db,3,0.6
Beihang University ,Zhong Zhou,"nlp,visualization",3,0.8
Beihang University ,Chunming Hu,db,1,0.2
Sun Yat-sen University ,Xiaodan Liang,vision,122,22.3
Sun Yat-sen University ,Liang Lin,vision,118,24.2
Sun Yat-sen University ,Wei-Shi Zheng,vision,73,17.9
Sun Yat-sen University ,Guanbin Li,vision,52,11.0
Sun Yat-sen University ,Jian-Huang Lai,vision,43,9.2
Sun Yat-sen University ,Jian-Huang Lai,vision,43,9.2
Sun Yat-sen University ,Xiaojun Quan,"nlp,ai",19,4.2
Sun Yat-sen University ,Xiaojun Quan,"nlp,ai",19,4.2
Sun Yat-sen University ,Hongyang Chao,vision,18,4.9
Sun Yat-sen University ,Zibin Zheng,"ai,web+ir",13,2.8
Sun Yat-sen University ,Keze Wang,vision,10,2.2
Sun Yat-sen University ,Xiaohua Xie,vision,10,2.4
Sun Yat-sen University ,Qing Ling,"ai,ml",8,2.1
Sun Yat-sen University ,Qing Ling,"ai,ml",8,2.1
Sun Yat-sen University ,Liang Chen 0001,"ai,web+ir",6,1.1
Sun Yat-sen University ,Chang-Dong Wang,ai,5,1.2
Sun Yat-sen University ,Weibin Wu,vision,4,0.7
TU Darmstadt ,Iryna Gurevych,nlp,92,30.7
TU Darmstadt ,Stefan Roth 0001,vision,65,23.6
TU Darmstadt ,Kristian Kersting,ai,48,13.3
TU Darmstadt ,Jan Peters 0001,robotics,32,9.4
TU Darmstadt ,Max Mühlhäuser,hci,2,0.7
Ohio State University ,Wei-Lun Chao,"vision,ml",31,7.8
Ohio State University ,Wei-Lun Chao,"vision,ml",31,7.8
Ohio State University ,Yingbin Liang,ml,27,7.8
Ohio State University ,Yu Su 0001,nlp,24,5.0
Ohio State University ,Huan Sun,nlp,24,5.5
Ohio State University ,Zhihui Zhu,ml,19,3.9
Ohio State University ,Ness B. Shroff,"metrics,ml,ai",12,4.2
Ohio State University ,Ness B. Shroff,"metrics,ml,ai",12,4.2
Ohio State University ,Jia Liu 0002,ml,11,3.1
Ohio State University ,Andrew Perrault,"ai,ml",11,3.2
Ohio State University ,Andrew Perrault,"ai,ml",11,3.2
Ohio State University ,Raef Bassily,"ml,theory",9,2.6
Ohio State University ,Raef Bassily,"ml,theory",9,2.6
Ohio State University ,Eric Fosler-Lussier,nlp,8,2.3
Ohio State University ,Xueru Zhang,ml,6,1.5
Ohio State University ,Facundo Mémoli,"ml,theory",4,1.1
Ohio State University ,Facundo Mémoli,"ml,theory",4,1.1
Ohio State University ,Ping Zhang 0016,ai,3,0.5
Ohio State University ,Shaileshh Bojja Venkatakrishnan,"metrics,ml,networks",2,0.3
Ohio State University ,Shaileshh Bojja Venkatakrishnan,"metrics,ml,networks",2,0.3
Ohio State University ,Shaileshh Bojja Venkatakrishnan,"metrics,ml,networks",2,0.3
Ohio State University ,Arnab Nandi 0001,db,1,0.5
Ohio State University ,Xiaodong Zhang 0001,db,1,0.3
Ohio State University ,Zhiqiang Lin,security,1,0.5
Ohio State University ,Zhiqiang Lin,security,1,0.5
Ben-Gurion University of the Negev ,Ariel Felner,ai,40,10.0
Ben-Gurion University of the Negev ,Ronen I. Brafman,ai,33,14.2
Ben-Gurion University of the Negev ,Roni Stern,ai,26,7.2
Ben-Gurion University of the Negev ,Ohad Ben-Shahar,vision,19,8.1
Ben-Gurion University of the Negev ,Aharon Bar-Hillel,vision,18,5.7
Ben-Gurion University of the Negev ,Ya'akov Gal,ai,18,5.2
Ben-Gurion University of the Negev ,Sivan Sabato,ml,18,7.6
Ben-Gurion University of the Negev ,Meir Kalech,ai,17,5.7
Ben-Gurion University of the Negev ,Solomon Eyal Shimony,ai,15,4.3
Ben-Gurion University of the Negev ,Aryeh Kontorovich,ml,14,5.5
Ben-Gurion University of the Negev ,Michael Elhadad,nlp,13,5.2
Ben-Gurion University of the Negev ,Guy Shani,ai,13,4.9
Ben-Gurion University of the Negev ,Roie Zivan,ai,9,3.8
Ben-Gurion University of the Negev ,Yuval Pinter,nlp,7,2.3
Ben-Gurion University of the Negev ,Rami Puzis,"ai,web+ir",4,0.9
Ben-Gurion University of the Negev ,Yuval Elovici,security,1,0.3
Ben-Gurion University of the Negev ,Yuval Elovici,security,1,0.3
Ben-Gurion University of the Negev ,Asaf Shabtai,security,1,0.3
Ben-Gurion University of the Negev ,Asaf Shabtai,security,1,0.3
Ben-Gurion University of the Negev ,Asaf Shabtai,security,1,0.3
USTC ,Enhong Chen,ai,84,14.8
USTC ,Qi Liu 0003,ai,50,8.0
USTC ,Defu Lian,"web+ir,ai",42,8.1
USTC ,Linli Xu,ai,26,6.6
USTC ,Tong Xu 0001,"ai,web+ir",21,3.5
USTC ,Xiaoping Chen,"ai,robotics",14,4.0
USTC ,Xiaoping Chen,"ai,robotics",14,4.0
USTC ,Shangfei Wang,"vision,ai",13,4.4
USTC ,Shangfei Wang,"vision,ai",13,4.4
USTC ,Hu Ding,"ml,ai",12,4.3
USTC ,Hu Ding,"ml,ai",12,4.3
USTC ,Liusheng Huang,vision,7,1.1
USTC ,Huanhuan Chen,ai,6,1.5
USTC ,Xike Xie,"ai,web+ir",6,1.6
USTC ,Yanyong Zhang,"mobile,hci,robotics",1,0.2
USTC ,Xuehai Zhou,arch,1,0.1
University of Central Florida ,Mubarak Shah,vision,146,48.6
University of Central Florida ,Guo-Jun Qi,vision,40,10.6
University of Central Florida ,Fei Liu 0004,nlp,26,6.2
University of Central Florida ,Chen Chen 0001,vision,22,4.8
University of Central Florida ,Hassan Foroosh,vision,18,6.3
University of Central Florida ,Liqiang Wang,"vision,ai",16,4.2
University of Central Florida ,Liqiang Wang,"vision,ai",16,4.2
University of Central Florida ,Yanjie Fu,"ai,web+ir",15,2.7
University of Central Florida ,Qian Lou,ml,12,3.3
University of Central Florida ,Yogesh S. Rawat,"vision,ml",9,2.7
University of Central Florida ,Yogesh S. Rawat,"vision,ml",9,2.7
University of Central Florida ,George K. Atia,"ai,ml",6,2.4
University of Central Florida ,George K. Atia,"ai,ml",6,2.4
University of Central Florida ,Ladislau Bölöni,"ml,robotics",6,1.5
University of Central Florida ,Ladislau Bölöni,"ml,robotics",6,1.5
University of Central Florida ,Nazanin Rahnavard,vision,6,1.2
University of Central Florida ,Gita Reese Sukthankar,robotics,6,2.4
University of Central Florida ,Gita Reese Sukthankar,robotics,6,2.4
University of Central Florida ,Charles E. Hughes,ai,3,1.0
University of Central Florida ,Fan Yao,"security,ml",3,0.7
University of Central Florida ,Fan Yao,"security,ml",3,0.7
University of Central Florida ,Fan Yao,"security,ml",3,0.7
University of Central Florida ,Rickard Ewetz,eda,2,0.5
University of Central Florida ,David Mohaisen,security,1,0.1
University of Central Florida ,David Mohaisen,security,1,0.1
University of Central Florida ,David Mohaisen,security,1,0.1
University of Central Florida ,Annie S. Wu,robotics,1,0.3
Rice University ,Xia Hu,ai,50,10.7
Rice University ,Ashok Veeraraghavan,vision,35,8.9
Rice University ,Moshe Y. Vardi,ai,34,9.6
Rice University ,Anshumali Shrivastava,ml,32,11.5
Rice University ,Richard G. Baraniuk,ml,30,8.0
Rice University ,Vicente Ordonez,"vision,nlp",26,6.7
Rice University ,Vicente Ordonez,"vision,nlp",26,6.7
Rice University ,Vladimir Braverman,ml,19,4.2
Rice University ,Anastasios Kyrillidis,ml,13,3.4
Rice University ,Guha Balakrishnan,vision,11,2.4
Rice University ,Chris Jermaine,db,4,0.9
Rice University ,Chris Jermaine,db,4,0.9
Rice University ,Arlei Silva,ai,4,1.3
Rice University ,Lydia E. Kavraki,robotics,3,0.7
Rice University ,Vaibhav V. Unhelkar,"robotics,ai",3,1.5
Rice University ,Vaibhav V. Unhelkar,"robotics,ai",3,1.5
Rice University ,T. S. Eugene Ng,networks,1,0.2
POSTECH ,Minsu Cho,vision,58,16.3
POSTECH ,Suha Kwak,vision,33,9.2
POSTECH ,Jaesik Park,vision,30,7.3
POSTECH ,Tae Hyun Oh,vision,24,5.4
POSTECH ,Sunghyun Cho,vision,23,5.9
POSTECH ,Seungjin Choi,"ml,ai",22,8.4
POSTECH ,Seungjin Choi,"ml,ai",22,8.4
POSTECH ,Hwanjo Yu,"web+ir,ai",19,5.8
POSTECH ,Seungyong Lee 0001,vision,17,4.9
POSTECH ,Jaeho Lee,ml,10,2.8
POSTECH ,Seung-Hwan Baek,"vision,graphics",9,2.4
POSTECH ,Won Hwa Kim,vision,9,2.3
POSTECH ,Joon Hee Han,vision,8,2.3
POSTECH ,Eunhyeok Park,vision,8,2.7
POSTECH ,Dongwoo Kim 0002,ml,6,2.3
POSTECH ,Daijin Kim 0001,vision,5,1.5
POSTECH ,Daijin Kim 0001,vision,5,1.5
